,date,exercise_date,close,contract_type,exercise_price,maturity
6336,2015-08-13,2015-09-23,0.2222,put,2.7,0.11232876712328767
22002,2015-08-13,2016-03-23,0.242,put,2.45,0.6109589041095891
16325,2015-08-13,2015-08-26,0.0001,call,3.2,0.03561643835616438
13110,2015-08-13,2015-09-23,0.9581,put,3.5,0.11232876712328767
12224,2015-08-13,2015-12-23,,put,3.1,0.36164383561643837
11892,2015-08-13,2015-12-23,0.0442,call,3.4,0.36164383561643837
18402,2015-08-13,2015-12-23,0.2369,call,2.5,0.36164383561643837
11122,2015-08-13,2015-09-23,0.8576,put,3.4,0.11232876712328767
21048,2015-08-13,2016-03-23,0.3531,call,2.4,0.6109589041095891
22161,2015-08-13,2016-03-23,0.2729,put,2.5,0.6109589041095891
10261,2015-08-13,2015-09-23,0.0077,call,3.2,0.11232876712328767
17826,2015-08-13,2015-12-23,0.3476,put,2.7,0.36164383561643837
11726,2015-08-13,2015-12-23,0.0521,call,3.3,0.36164383561643837
13213,2015-08-13,2015-12-23,0.0392,call,3.5,0.36164383561643837
17092,2015-08-13,2015-08-26,0.124,put,2.65,0.03561643835616438
5753,2015-08-13,2015-09-23,0.086,call,2.65,0.11232876712328767
11560,2015-08-13,2015-12-23,0.0573,call,3.2,0.36164383561643837
15062,2015-08-13,2015-09-23,0.0032,call,3.6,0.11232876712328767
20582,2015-08-13,2015-08-26,0.1345,call,2.45,0.03561643835616438
9562,2015-08-13,2015-09-23,0.464,put,3.0,0.11232876712328767
16235,2015-08-13,2015-08-26,0.0011,call,3.0,0.03561643835616438
9858,2015-08-13,2015-09-23,0.0111,call,3.1,0.11232876712328767
2234,2015-08-13,2015-09-23,0.2484,call,2.35,0.11232876712328767
21207,2015-08-13,2016-03-23,0.3286,call,2.45,0.6109589041095891
1775,2015-08-13,2015-09-23,0.3687,call,2.2,0.11232876712328767
20560,2015-08-13,2015-08-26,0.1723,call,2.4,0.03561643835616438
15648,2015-08-14,2015-12-23,0.1369,call,2.75,0.3589041095890411
18023,2015-08-14,2015-08-26,0.063,put,2.55,0.03287671232876712
12391,2015-08-14,2015-12-23,0.721,put,3.2,0.3589041095890411
8269,2015-08-14,2015-09-23,0.3544,put,2.85,0.1095890410958904
19756,2015-08-14,2016-03-23,0.3919,put,2.75,0.6082191780821918
3153,2015-08-14,2015-09-23,0.07,put,2.4,0.1095890410958904
4957,2015-08-14,2015-09-23,0.1349,put,2.55,0.1095890410958904
20561,2015-08-14,2015-08-26,0.1583,call,2.4,0.03287671232876712
21526,2015-08-14,2016-03-23,0.2912,call,2.55,0.6082191780821918
17222,2015-08-14,2015-12-23,0.1803,call,2.6,0.3589041095890411
22674,2015-08-14,2015-12-23,0.3059,call,2.35,0.3589041095890411
8786,2015-08-14,2015-09-23,0.0256,call,2.9,0.1095890410958904
13849,2015-08-14,2015-12-23,0.0987,call,2.9,0.3589041095890411
11014,2015-08-14,2015-09-23,0.0036,call,3.4,0.1095890410958904
4813,2015-08-14,2015-09-23,0.1185,call,2.55,0.1095890410958904
16146,2015-08-14,2015-08-26,0.001,call,2.9,0.03287671232876712
13214,2015-08-14,2015-12-23,0.0347,call,3.5,0.3589041095890411
13377,2015-08-14,2015-12-23,0.9939,put,3.5,0.3589041095890411
16964,2015-08-14,2015-08-26,0.0123,call,2.7,0.03287671232876712
1776,2015-08-14,2015-09-23,0.3555,call,2.2,0.1095890410958904
20749,2015-08-14,2015-12-23,0.2511,call,2.45,0.3589041095890411
18365,2015-08-14,2015-08-26,0.04,put,2.5,0.03287671232876712
22162,2015-08-14,2016-03-23,0.2546,put,2.5,0.6082191780821918
17007,2015-08-14,2015-08-26,0.0067,call,2.75,0.03287671232876712
5885,2015-08-14,2015-09-23,0.195,put,2.65,0.1095890410958904
15211,2015-08-14,2015-12-23,0.0298,call,3.6,0.3589041095890411
16416,2015-08-14,2015-08-26,0.4004,put,2.95,0.03287671232876712
22003,2015-08-14,2016-03-23,0.2332,put,2.45,0.6082191780821918
16281,2015-08-14,2015-08-26,0.0003,call,3.1,0.03287671232876712
17050,2015-08-14,2015-08-26,0.0897,put,2.6,0.03287671232876712
16878,2015-08-14,2015-08-26,0.04,call,2.6,0.03287671232876712
18327,2015-08-14,2015-08-26,0.085,call,2.5,0.03287671232876712
6337,2015-08-14,2015-09-23,0.2255,put,2.7,0.1095890410958904
22321,2015-08-14,2016-03-23,0.27,put,2.55,0.6082191780821918
16371,2015-08-14,2015-08-26,0.3519,put,2.9,0.03287671232876712
20605,2015-08-14,2015-08-26,0.0123,put,2.4,0.03287671232876712
20583,2015-08-14,2015-08-26,0.121,call,2.45,0.03287671232876712
16921,2015-08-14,2015-08-26,0.0218,call,2.65,0.03287671232876712
22480,2015-08-14,2016-03-23,0.306,put,2.6,0.6082191780821918
20627,2015-08-14,2015-08-26,0.0231,put,2.45,0.03287671232876712
16326,2015-08-14,2015-08-26,0.0002,call,3.2,0.03287671232876712
18519,2015-08-14,2015-12-23,0.1908,put,2.5,0.3589041095890411
20649,2015-08-14,2015-12-23,0.2628,call,2.4,0.3589041095890411
2847,2015-08-14,2015-09-23,0.0398,put,2.3,0.1095890410958904
6207,2015-08-14,2015-09-23,0.0649,call,2.7,0.1095890410958904
15345,2015-08-14,2015-12-23,1.0936,put,3.6,0.3589041095890411
18403,2015-08-14,2015-12-23,0.228,call,2.5,0.3589041095890411
22868,2015-08-14,2016-03-23,0.3934,call,2.35,0.6082191780821918
4393,2015-08-14,2015-09-23,0.1102,put,2.5,0.1095890410958904
2541,2015-08-14,2015-09-23,0.0247,put,2.2,0.1095890410958904
2694,2015-08-14,2015-09-23,0.0304,put,2.25,0.1095890410958904
1929,2015-08-14,2015-09-23,0.3169,call,2.25,0.1095890410958904
20849,2015-08-14,2015-12-23,0.1513,put,2.4,0.3589041095890411
22771,2015-08-14,2015-12-23,0.13,put,2.35,0.3589041095890411
12225,2015-08-14,2015-12-23,0.6125,put,3.1,0.3589041095890411
7074,2015-08-14,2015-09-23,0.042,call,2.8,0.1095890410958904
23024,2015-08-14,2016-03-23,0.1916,put,2.35,0.6082191780821918
5425,2015-08-14,2015-09-23,0.1654,put,2.6,0.1095890410958904
17136,2015-08-14,2015-08-26,0.1645,put,2.7,0.03287671232876712
16191,2015-08-14,2015-08-26,0.0003,call,2.95,0.03287671232876712
18784,2015-08-14,2016-03-23,0.2222,call,2.7,0.6082191780821918
7201,2015-08-14,2015-09-23,0.3052,put,2.8,0.1095890410958904
21685,2015-08-14,2016-03-23,0.2583,call,2.6,0.6082191780821918
17179,2015-08-14,2015-08-26,0.2052,put,2.75,0.03287671232876712
18065,2015-08-14,2015-12-23,0.2099,call,2.55,0.3589041095890411
8147,2015-08-14,2015-09-23,0.0319,call,2.85,0.1095890410958904
13693,2015-08-14,2015-12-23,0.5074,put,2.95,0.3589041095890411
11229,2015-08-14,2015-12-23,0.0833,call,3.0,0.3589041095890411
19918,2015-08-14,2016-03-23,0.4094,put,2.8,0.6082191780821918
11395,2015-08-14,2015-12-23,0.0634,call,3.1,0.3589041095890411
18622,2015-08-14,2016-03-23,0.229,call,2.65,0.6082191780821918
15137,2015-08-14,2015-09-23,1.0619,put,3.6,0.1095890410958904
13535,2015-08-14,2015-12-23,0.091,call,2.95,0.3589041095890411
11727,2015-08-14,2015-12-23,0.045,call,3.3,0.3589041095890411
6645,2015-08-14,2015-09-23,0.0513,call,2.75,0.1095890410958904
3000,2015-08-14,2015-09-23,0.0527,put,2.35,0.1095890410958904
6773,2015-08-14,2015-09-23,0.2648,put,2.75,0.1095890410958904
5754,2015-08-14,2015-09-23,0.0808,call,2.65,0.1095890410958904
16236,2015-08-14,2015-08-26,0.0005,call,3.0,0.03287671232876712
15063,2015-08-14,2015-09-23,0.0023,call,3.6,0.1095890410958904
21844,2015-08-14,2016-03-23,0.1984,put,2.4,0.6082191780821918
18185,2015-08-14,2015-12-23,0.2171,put,2.55,0.3589041095890411
11893,2015-08-14,2015-12-23,0.0394,call,3.4,0.3589041095890411
11123,2015-08-14,2015-09-23,0.8655,put,3.4,0.1095890410958904
17093,2015-08-14,2015-08-26,0.1248,put,2.65,0.03287671232876712
16461,2015-08-14,2015-08-26,0.4511,put,3.0,0.03287671232876712
14303,2015-08-14,2015-12-23,0.4113,put,2.85,0.3589041095890411
12557,2015-08-14,2015-12-23,0.8092,put,3.3,0.3589041095890411
18946,2015-08-14,2016-03-23,0.1971,call,2.75,0.6082191780821918
19432,2015-08-14,2016-03-23,0.3289,put,2.65,0.6082191780821918
10643,2015-08-14,2015-09-23,0.0052,call,3.3,0.1095890410958904
3781,2015-08-14,2015-09-23,0.0887,put,2.45,0.1095890410958904
16023,2015-08-14,2015-12-23,,put,2.8,0.3589041095890411
2082,2015-08-14,2015-09-23,0.2729,call,2.3,0.1095890410958904
17981,2015-08-14,2015-08-26,0.0565,call,2.55,0.03287671232876712
21367,2015-08-14,2016-03-23,0.3147,call,2.5,0.6082191780821918
14154,2015-08-14,2015-12-23,0.1061,call,2.85,0.3589041095890411
20241,2015-08-14,2016-03-23,0.1469,call,2.9,0.6082191780821918
9447,2015-08-14,2015-09-23,0.0159,call,3.0,0.1095890410958904
20402,2015-08-14,2016-03-23,0.49,put,2.9,0.6082191780821918
2388,2015-08-14,2015-09-23,0.2037,call,2.4,0.1095890410958904
13111,2015-08-14,2015-09-23,0.9674,put,3.5,0.1095890410958904
9137,2015-08-14,2015-09-23,0.4259,put,2.95,0.1095890410958904
3629,2015-08-14,2015-09-23,0.175,call,2.45,0.1095890410958904
15773,2015-08-14,2015-12-23,0.1203,call,2.8,0.3589041095890411
11561,2015-08-14,2015-12-23,0.0531,call,3.2,0.3589041095890411
16506,2015-08-14,2015-08-26,0.5458,put,3.1,0.03287671232876712
9563,2015-08-14,2015-09-23,0.48,put,3.0,0.1095890410958904
17706,2015-08-14,2015-12-23,0.2666,put,2.65,0.3589041095890411
10753,2015-08-14,2015-09-23,0.7668,put,3.3,0.1095890410958904
12723,2015-08-14,2015-12-23,0.9009,put,3.4,0.3589041095890411
13008,2015-08-14,2015-09-23,0.0027,call,3.5,0.1095890410958904
9020,2015-08-14,2015-09-23,0.3956,put,2.9,0.1095890410958904
20949,2015-08-14,2015-12-23,0.1573,put,2.45,0.3589041095890411
16551,2015-08-14,2015-08-26,0.65,put,3.2,0.03287671232876712
21208,2015-08-14,2016-03-23,0.3297,call,2.45,0.6082191780821918
2235,2015-08-14,2015-09-23,0.2362,call,2.35,0.1095890410958904
17827,2015-08-14,2015-12-23,0.3242,put,2.7,0.3589041095890411
19270,2015-08-14,2016-03-23,0.1714,call,2.85,0.6082191780821918
16639,2015-08-14,2015-08-26,0.0017,call,2.85,0.03287671232876712
21049,2015-08-14,2016-03-23,0.3579,call,2.4,0.6082191780821918
9973,2015-08-14,2015-09-23,0.5709,put,3.1,0.1095890410958904
16595,2015-08-14,2015-08-26,0.0022,call,2.8,0.03287671232876712
17464,2015-08-14,2015-12-23,0.1545,call,2.7,0.3589041095890411
5293,2015-08-14,2015-09-23,0.0976,call,2.6,0.1095890410958904
16727,2015-08-14,2015-08-26,0.3059,put,2.85,0.03287671232876712
9859,2015-08-14,2015-09-23,0.0088,call,3.1,0.1095890410958904
8903,2015-08-14,2015-09-23,0.0207,call,2.95,0.1095890410958904
17585,2015-08-14,2015-12-23,,put,2.6,0.3589041095890411
10262,2015-08-14,2015-09-23,0.005,call,3.2,0.1095890410958904
4243,2015-08-14,2015-09-23,0.1411,call,2.5,0.1095890410958904
22636,2015-08-14,2015-08-26,0.2066,call,2.35,0.03287671232876712
16683,2015-08-14,2015-08-26,0.2559,put,2.8,0.03287671232876712
10375,2015-08-14,2015-09-23,0.6746,put,3.2,0.1095890410958904
14005,2015-08-14,2015-12-23,0.4679,put,2.9,0.3589041095890411
19108,2015-08-14,2016-03-23,0.1851,call,2.8,0.6082191780821918
22655,2015-08-14,2015-08-26,0.0072,put,2.35,0.03287671232876712
12059,2015-08-14,2015-12-23,0.5398,put,3.0,0.3589041095890411
17343,2015-08-14,2015-12-23,0.1629,call,2.65,0.3589041095890411
19594,2015-08-14,2016-03-23,0.3439,put,2.7,0.6082191780821918
15898,2015-08-14,2015-12-23,0.3411,put,2.75,0.3589041095890411
20080,2015-08-14,2016-03-23,0.4636,put,2.85,0.6082191780821918
16879,2015-08-17,2015-08-26,0.0202,call,2.6,0.024657534246575342
17344,2015-08-17,2015-12-23,0.1308,call,2.65,0.3506849315068493
16192,2015-08-17,2015-08-26,0.0004,call,2.95,0.024657534246575342
9974,2015-08-17,2015-09-23,0.6498,put,3.1,0.10136986301369863
11124,2015-08-17,2015-09-23,0.9385,put,3.4,0.10136986301369863
10376,2015-08-17,2015-09-23,0.7472,put,3.2,0.10136986301369863
17008,2015-08-17,2015-08-26,0.0044,call,2.75,0.024657534246575342
19109,2015-08-17,2016-03-23,0.1514,call,2.8,0.6
20750,2015-08-17,2015-12-23,0.2078,call,2.45,0.3506849315068493
22772,2015-08-17,2015-12-23,0.1417,put,2.35,0.3506849315068493
18066,2015-08-17,2015-12-23,0.1681,call,2.55,0.3506849315068493
10644,2015-08-17,2015-09-23,0.0036,call,3.3,0.10136986301369863
13536,2015-08-17,2015-12-23,0.0621,call,2.95,0.3506849315068493
9564,2015-08-17,2015-09-23,0.5499,put,3.0,0.10136986301369863
16596,2015-08-17,2015-08-26,0.0017,call,2.8,0.024657534246575342
16147,2015-08-17,2015-08-26,0.0005,call,2.9,0.024657534246575342
3630,2015-08-17,2015-09-23,0.1287,call,2.45,0.10136986301369863
15138,2015-08-17,2015-09-23,1.1368,put,3.6,0.10136986301369863
18623,2015-08-17,2016-03-23,0.2075,call,2.65,0.6
23025,2015-08-17,2016-03-23,0.1967,put,2.35,0.6
18366,2015-08-17,2015-08-26,0.0565,put,2.5,0.024657534246575342
20950,2015-08-17,2015-12-23,0.19,put,2.45,0.3506849315068493
5426,2015-08-17,2015-09-23,0.2043,put,2.6,0.10136986301369863
8148,2015-08-17,2015-09-23,0.0214,call,2.85,0.10136986301369863
20081,2015-08-17,2016-03-23,0.4969,put,2.85,0.6
6646,2015-08-17,2015-09-23,0.0342,call,2.75,0.10136986301369863
17465,2015-08-17,2015-12-23,0.1139,call,2.7,0.3506849315068493
2695,2015-08-17,2015-09-23,0.0361,put,2.25,0.10136986301369863
5886,2015-08-17,2015-09-23,0.2389,put,2.65,0.10136986301369863
14155,2015-08-17,2015-12-23,0.0784,call,2.85,0.3506849315068493
5755,2015-08-17,2015-09-23,0.0529,call,2.65,0.10136986301369863
2389,2015-08-17,2015-09-23,0.156,call,2.4,0.10136986301369863
18785,2015-08-17,2016-03-23,0.1817,call,2.7,0.6
17051,2015-08-17,2015-08-26,0.12,put,2.6,0.024657534246575342
12060,2015-08-17,2015-12-23,0.5928,put,3.0,0.3506849315068493
16640,2015-08-17,2015-08-26,0.0009,call,2.85,0.024657534246575342
20403,2015-08-17,2016-03-23,0.533,put,2.9,0.6
4814,2015-08-17,2015-09-23,0.08,call,2.55,0.10136986301369863
7202,2015-08-17,2015-09-23,0.3627,put,2.8,0.10136986301369863
13112,2015-08-17,2015-09-23,1.0378,put,3.5,0.10136986301369863
13694,2015-08-17,2015-12-23,0.5513,put,2.95,0.3506849315068493
7075,2015-08-17,2015-09-23,0.0265,call,2.8,0.10136986301369863
9138,2015-08-17,2015-09-23,0.5033,put,2.95,0.10136986301369863
18328,2015-08-17,2015-08-26,0.0545,call,2.5,0.024657534246575342
17094,2015-08-17,2015-08-26,0.1644,put,2.65,0.024657534246575342
11230,2015-08-17,2015-12-23,0.0539,call,3.0,0.3506849315068493
12392,2015-08-17,2015-12-23,0.7709,put,3.2,0.3506849315068493
22637,2015-08-17,2015-08-26,0.1625,call,2.35,0.024657534246575342
15212,2015-08-17,2015-12-23,0.0196,call,3.6,0.3506849315068493
12226,2015-08-17,2015-12-23,0.6905,put,3.1,0.3506849315068493
9860,2015-08-17,2015-09-23,0.007,call,3.1,0.10136986301369863
16417,2015-08-17,2015-08-26,0.451,put,2.95,0.024657534246575342
17180,2015-08-17,2015-08-26,0.2519,put,2.75,0.024657534246575342
14006,2015-08-17,2015-12-23,0.5002,put,2.9,0.3506849315068493
3001,2015-08-17,2015-09-23,0.0665,put,2.35,0.10136986301369863
16024,2015-08-17,2015-12-23,0.4399,put,2.8,0.3506849315068493
16237,2015-08-17,2015-08-26,0.0002,call,3.0,0.024657534246575342
1930,2015-08-17,2015-09-23,0.2564,call,2.25,0.10136986301369863
16282,2015-08-17,2015-08-26,0.0003,call,3.1,0.024657534246575342
21686,2015-08-17,2016-03-23,0.22,call,2.6,0.6
22004,2015-08-17,2016-03-23,0.2469,put,2.45,0.6
15774,2015-08-17,2015-12-23,0.0891,call,2.8,0.3506849315068493
1777,2015-08-17,2015-09-23,0.2982,call,2.2,0.10136986301369863
2542,2015-08-17,2015-09-23,0.0275,put,2.2,0.10136986301369863
13378,2015-08-17,2015-12-23,1.057,put,3.5,0.3506849315068493
18520,2015-08-17,2015-12-23,0.2344,put,2.5,0.3506849315068493
20562,2015-08-17,2015-08-26,0.1219,call,2.4,0.024657534246575342
10754,2015-08-17,2015-09-23,0.8388,put,3.3,0.10136986301369863
5294,2015-08-17,2015-09-23,0.066,call,2.6,0.10136986301369863
15899,2015-08-17,2015-12-23,0.3911,put,2.75,0.3506849315068493
4394,2015-08-17,2015-09-23,0.14,put,2.5,0.10136986301369863
18186,2015-08-17,2015-12-23,0.2655,put,2.55,0.3506849315068493
4958,2015-08-17,2015-09-23,0.1655,put,2.55,0.10136986301369863
19595,2015-08-17,2016-03-23,,put,2.7,0.6
19919,2015-08-17,2016-03-23,0.4528,put,2.8,0.6
22675,2015-08-17,2015-12-23,0.2477,call,2.35,0.3506849315068493
9448,2015-08-17,2015-09-23,0.0108,call,3.0,0.10136986301369863
2848,2015-08-17,2015-09-23,0.0487,put,2.3,0.10136986301369863
6208,2015-08-17,2015-09-23,0.0428,call,2.7,0.10136986301369863
20242,2015-08-17,2016-03-23,0.126,call,2.9,0.6
3154,2015-08-17,2015-09-23,0.0876,put,2.4,0.10136986301369863
2236,2015-08-17,2015-09-23,0.1857,call,2.35,0.10136986301369863
2083,2015-08-17,2015-09-23,0.2184,call,2.3,0.10136986301369863
16728,2015-08-17,2015-08-26,0.3482,put,2.85,0.024657534246575342
15346,2015-08-17,2015-12-23,1.1565,put,3.6,0.3506849315068493
8787,2015-08-17,2015-09-23,0.0167,call,2.9,0.10136986301369863
11396,2015-08-17,2015-12-23,0.044,call,3.1,0.3506849315068493
16462,2015-08-17,2015-08-26,0.4976,put,3.0,0.024657534246575342
16372,2015-08-17,2015-08-26,0.3971,put,2.9,0.024657534246575342
14304,2015-08-17,2015-12-23,0.4563,put,2.85,0.3506849315068493
22656,2015-08-17,2015-08-26,0.0077,put,2.35,0.024657534246575342
4244,2015-08-17,2015-09-23,0.1037,call,2.5,0.10136986301369863
16684,2015-08-17,2015-08-26,0.2989,put,2.8,0.024657534246575342
20606,2015-08-17,2015-08-26,0.0158,put,2.4,0.024657534246575342
13850,2015-08-17,2015-12-23,0.0696,call,2.9,0.3506849315068493
20628,2015-08-17,2015-08-26,0.0313,put,2.45,0.024657534246575342
8904,2015-08-17,2015-09-23,0.0136,call,2.95,0.10136986301369863
17586,2015-08-17,2015-12-23,0.2701,put,2.6,0.3506849315068493
19757,2015-08-17,2016-03-23,0.4028,put,2.75,0.6
6774,2015-08-17,2015-09-23,0.3236,put,2.75,0.10136986301369863
16922,2015-08-17,2015-08-26,0.0123,call,2.65,0.024657534246575342
10263,2015-08-17,2015-09-23,0.0045,call,3.2,0.10136986301369863
11894,2015-08-17,2015-12-23,0.0247,call,3.4,0.3506849315068493
17982,2015-08-17,2015-08-26,0.033,call,2.55,0.024657534246575342
22481,2015-08-17,2016-03-23,0.341,put,2.6,0.6
20584,2015-08-17,2015-08-26,0.0862,call,2.45,0.024657534246575342
16552,2015-08-17,2015-08-26,0.6954,put,3.2,0.024657534246575342
11728,2015-08-17,2015-12-23,0.0298,call,3.3,0.3506849315068493
21845,2015-08-17,2016-03-23,0.2083,put,2.4,0.6
22163,2015-08-17,2016-03-23,0.2751,put,2.5,0.6
12724,2015-08-17,2015-12-23,0.9609,put,3.4,0.3506849315068493
17828,2015-08-17,2015-12-23,0.3533,put,2.7,0.3506849315068493
19271,2015-08-17,2016-03-23,0.1359,call,2.85,0.6
21527,2015-08-17,2016-03-23,0.2473,call,2.55,0.6
18404,2015-08-17,2015-12-23,0.1795,call,2.5,0.3506849315068493
6338,2015-08-17,2015-09-23,0.2811,put,2.7,0.10136986301369863
17137,2015-08-17,2015-08-26,0.2063,put,2.7,0.024657534246575342
21050,2015-08-17,2016-03-23,0.3175,call,2.4,0.6
17707,2015-08-17,2015-12-23,0.3216,put,2.65,0.3506849315068493
15064,2015-08-17,2015-09-23,0.0018,call,3.6,0.10136986301369863
18024,2015-08-17,2015-08-26,0.0831,put,2.55,0.024657534246575342
9021,2015-08-17,2015-09-23,0.4548,put,2.9,0.10136986301369863
16507,2015-08-17,2015-08-26,0.5965,put,3.1,0.024657534246575342
8270,2015-08-17,2015-09-23,0.4028,put,2.85,0.10136986301369863
12558,2015-08-17,2015-12-23,0.8689,put,3.3,0.3506849315068493
16327,2015-08-17,2015-08-26,0.0003,call,3.2,0.024657534246575342
20850,2015-08-17,2015-12-23,0.1746,put,2.4,0.3506849315068493
17223,2015-08-17,2015-12-23,0.145,call,2.6,0.3506849315068493
18947,2015-08-17,2016-03-23,0.1651,call,2.75,0.6
22322,2015-08-17,2016-03-23,0.3117,put,2.55,0.6
13215,2015-08-17,2015-12-23,0.0233,call,3.5,0.3506849315068493
16965,2015-08-17,2015-08-26,0.0075,call,2.7,0.024657534246575342
21368,2015-08-17,2016-03-23,0.2599,call,2.5,0.6
22869,2015-08-17,2016-03-23,0.3251,call,2.35,0.6
21209,2015-08-17,2016-03-23,0.2973,call,2.45,0.6
20650,2015-08-17,2015-12-23,0.23,call,2.4,0.3506849315068493
19433,2015-08-17,2016-03-23,0.3698,put,2.65,0.6
15649,2015-08-17,2015-12-23,0.1055,call,2.75,0.3506849315068493
11562,2015-08-17,2015-12-23,0.0337,call,3.2,0.3506849315068493
13009,2015-08-17,2015-09-23,0.0023,call,3.5,0.10136986301369863
3782,2015-08-17,2015-09-23,0.11,put,2.45,0.10136986301369863
11015,2015-08-17,2015-09-23,0.0032,call,3.4,0.10136986301369863
15775,2015-08-18,2015-12-23,0.0504,call,2.8,0.34794520547945207
3002,2015-08-18,2015-09-23,0.122,put,2.35,0.09863013698630137
11125,2015-08-18,2015-09-23,1.0871,put,3.4,0.09863013698630137
15065,2015-08-18,2015-09-23,0.0016,call,3.6,0.09863013698630137
19920,2015-08-18,2016-03-23,0.5304,put,2.8,0.5972602739726027
18624,2015-08-18,2016-03-23,0.1371,call,2.65,0.5972602739726027
21846,2015-08-18,2016-03-23,0.2646,put,2.4,0.5972602739726027
18948,2015-08-18,2016-03-23,0.1109,call,2.75,0.5972602739726027
19596,2015-08-18,2016-03-23,0.4874,put,2.7,0.5972602739726027
5756,2015-08-18,2015-09-23,0.0206,call,2.65,0.09863013698630137
9565,2015-08-18,2015-09-23,0.687,put,3.0,0.09863013698630137
17095,2015-08-18,2015-08-26,0.318,put,2.65,0.021917808219178082
17829,2015-08-18,2015-12-23,0.44,put,2.7,0.34794520547945207
18187,2015-08-18,2015-12-23,0.3522,put,2.55,0.34794520547945207
16553,2015-08-18,2015-08-26,0.7944,put,3.2,0.021917808219178082
4815,2015-08-18,2015-09-23,0.035,call,2.55,0.09863013698630137
2237,2015-08-18,2015-09-23,0.094,call,2.35,0.09863013698630137
6647,2015-08-18,2015-09-23,0.0125,call,2.75,0.09863013698630137
11895,2015-08-18,2015-12-23,0.0122,call,3.4,0.34794520547945207
16463,2015-08-18,2015-08-26,0.64,put,3.0,0.021917808219178082
11729,2015-08-18,2015-12-23,0.0158,call,3.3,0.34794520547945207
22638,2015-08-18,2015-08-26,0.0506,call,2.35,0.021917808219178082
22164,2015-08-18,2016-03-23,0.33,put,2.5,0.5972602739726027
20651,2015-08-18,2015-12-23,0.1356,call,2.4,0.34794520547945207
6339,2015-08-18,2015-09-23,0.3843,put,2.7,0.09863013698630137
19272,2015-08-18,2016-03-23,0.0892,call,2.85,0.5972602739726027
21051,2015-08-18,2016-03-23,0.2092,call,2.4,0.5972602739726027
16328,2015-08-18,2015-08-26,0.0004,call,3.2,0.021917808219178082
19434,2015-08-18,2016-03-23,0.4214,put,2.65,0.5972602739726027
22870,2015-08-18,2016-03-23,0.2516,call,2.35,0.5972602739726027
22323,2015-08-18,2016-03-23,0.3661,put,2.55,0.5972602739726027
